"catv" "ivv" "lvcr" "ovid" "pers" "verg"
"somnis" 0 0.00403616402970617 0.0288844416018486 0.00256085225162934 0 0.0110128693244391
"sonat" 0 0.0161446561188247 0 0.0128042612581467 0.0449034575662326 0.0125861363707876
"stant" 0 0 0.00206317440013204 0.00640213062907336 0 0.028318806834272
"teque" 0.05724917704308 0 0 0.011523835132332 0 0.0173059375098329
"ueri" 0 0 0.0103158720006602 0.0153651135097761 0.0449034575662326 0.00786633523174224
"uestra" 0 0.0161446561188247 0 0.0153651135097761 0 0.0125861363707876
"umero" 0 0.00807232805941233 0 0.00768255675488803 0.0224517287831163 0.0235990056952267
"uoluit" 0.02862458852154 0.0161446561188247 0.00412634880026409 0.0089629828807027 0 0.014159403417136
"utinam" 0.01431229426077 0.0121084920891185 0 0.0204868180130347 0.0224517287831163 0.00471980113904534
"utraque" 0 0 0.0144422208009243 0.0179259657614054 0 0.00471980113904534
"aduerso" 0 0 0.00618952320039613 0.00640213062907336 0.0224517287831163 0.0220257386488783
"aequo" 0 0.00403616402970617 0.0247580928015845 0.00512170450325868 0 0.00943960227809068
"aeterna" 0 0 0.0350739648022447 0.00384127837744401 0 0.00471980113904534
"alterius" 0.02862458852154 0.024216984178237 0.0123790464007923 0.00768255675488803 0 0.00471980113904534
"amici" 0 0.0524701323861802 0 0.00256085225162934 0 0.0125861363707876
"aqua" 0.01431229426077 0 0.0123790464007923 0.0128042612581467 0 0.00943960227809068
"caerula" 0.01431229426077 0.00403616402970617 0.0144422208009243 0.0089629828807027 0 0.0110128693244391
"capiti" 0.01431229426077 0.00807232805941233 0.00412634880026409 0.0102434090065174 0.0224517287831163 0.014159403417136
"coorta" 0 0 0.0453898368029049 0 0 0.00157326704634845
"corda" 0 0.00403616402970617 0.00825269760052817 0.00256085225162934 0 0.0251722727415752
"credas" 0 0.024216984178237 0.0185685696011884 0.00640213062907336 0.0449034575662326 0.00157326704634845
"crinem" 0 0.0121084920891185 0 0.0153651135097761 0 0.0125861363707876
"danaum" 0 0 0.00206317440013204 0.00128042612581467 0 0.0330386079733174
"duro" 0 0.00403616402970617 0.00412634880026409 0.0153651135097761 0 0.0125861363707876
"erant" 0 0.00403616402970617 0.00206317440013204 0.0230476702646641 0 0.00471980113904534
"falsa" 0 0 0.0123790464007923 0.0140846873839614 0 0.00943960227809068
"finibus" 0.01431229426077 0 0.0247580928015845 0.00384127837744401 0 0.0110128693244391
"flores" 0.01431229426077 0.00403616402970617 0.00618952320039613 0.0204868180130347 0 0.00314653409269689
"fronde" 0.01431229426077 0 0.00618952320039613 0.0128042612581467 0 0.014159403417136
"haut" 0.01431229426077 0.0322893122376493 0 0 0.157162101481814 0.0110128693244391
"herbis" 0 0 0.00412634880026409 0.0230476702646641 0 0.00471980113904534
"hominis" 0 0.0121084920891185 0.0226949184014525 0.0089629828807027 0.0224517287831163 0.00157326704634845
"humanum" 0 0.00403616402970617 0.0392003136025088 0.00256085225162934 0 0.00157326704634845
"iaculo" 0 0 0 0.011523835132332 0 0.0220257386488783
"insignis" 0 0.00807232805941233 0.00206317440013204 0.00384127837744401 0 0.0267455397879236
"iuueni" 0.02862458852154 0.024216984178237 0 0.00640213062907336 0 0.0157326704634845
"iuxta" 0 0.00403616402970617 0 0.00384127837744401 0.0224517287831163 0.028318806834272
"latinus" 0 0 0 0.00128042612581467 0 0.0346118750196658
"latio" 0 0.00403616402970617 0 0.00128042612581467 0 0.0330386079733174
"liceat" 0.02862458852154 0.0161446561188247 0 0.00768255675488803 0.0449034575662326 0.014159403417136
"lucem" 0.01431229426077 0 0.0123790464007923 0.00768255675488803 0 0.0157326704634845
"magnas" 0.01431229426077 0.00403616402970617 0.0247580928015845 0.00384127837744401 0 0.00943960227809068
"magnos" 0.01431229426077 0.0121084920891185 0.0185685696011884 0.00384127837744401 0.0224517287831163 0.00943960227809068
"malorum" 0 0.0121084920891185 0.00618952320039613 0.0102434090065174 0 0.014159403417136
"manifesta" 0 0.00807232805941233 0.0206317440013204 0.011523835132332 0 0.00314653409269689
"materies" 0 0 0.0453898368029049 0 0 0.00157326704634845
"melius" 0 0.0322893122376493 0.00412634880026409 0.0089629828807027 0 0.00943960227809068
"meorum" 0 0 0 0.0153651135097761 0 0.0173059375098329
"miratur" 0 0.0161446561188247 0.00206317440013204 0.0140846873839614 0 0.0110128693244391
"monstrum" 0.02862458852154 0.0282531482079432 0 0.00384127837744401 0 0.0173059375098329
"nato" 0.04293688278231 0 0 0.0192063918872201 0 0.00786633523174224
"nostrae" 0.02862458852154 0 0.00618952320039613 0.011523835132332 0.0449034575662326 0.0110128693244391
"nuda" 0 0.0322893122376493 0.00412634880026409 0.0140846873839614 0 0.00314653409269689
"palmis" 0.04293688278231 0 0.00206317440013204 0.0166455396355907 0.0224517287831163 0.00786633523174224
"paruo" 0 0.00403616402970617 0.0185685696011884 0.0128042612581467 0 0.00471980113904534
"pietas" 0 0 0.00206317440013204 0.0179259657614054 0 0.0125861363707876
"plerumque" 0 0.00403616402970617 0.0433266624027729 0.00128042612581467 0 0
"pondus" 0 0 0.0185685696011884 0.0140846873839614 0.0224517287831163 0.00314653409269689
"positis" 0 0.0201808201485308 0.00206317440013204 0.011523835132332 0.0224517287831163 0.0110128693244391
"potentia" 0 0.00807232805941233 0 0.0230476702646641 0 0.00471980113904534
"principiis" 0 0 0.0453898368029049 0.00128042612581467 0 0
"proinde" 0 0 0.0433266624027729 0 0 0.00314653409269689
"promissa" 0.02862458852154 0.00403616402970617 0.00206317440013204 0.011523835132332 0 0.0157326704634845
"relinquit" 0 0.00403616402970617 0.0103158720006602 0.0140846873839614 0 0.00943960227809068
"saecula" 0.01431229426077 0.024216984178237 0 0.011523835132332 0 0.0110128693244391
"sentit" 0.01431229426077 0.00807232805941233 0.00618952320039613 0.0204868180130347 0 0.00157326704634845
"silentia" 0 0 0.00412634880026409 0.0166455396355907 0.0449034575662326 0.00943960227809068
"solacia" 0 0.00807232805941233 0.00825269760052817 0.0166455396355907 0 0.00629306818539379
"solebat" 0 0.024216984178237 0 0.0179259657614054 0 0.00471980113904534
"stabat" 0 0.00807232805941233 0 0.0179259657614054 0 0.0110128693244391
"sumus" 0 0.00807232805941233 0.0123790464007923 0.011523835132332 0.0224517287831163 0.00786633523174224
"superi" 0 0 0 0.0230476702646641 0 0.00786633523174224
"tenent" 0 0.00403616402970617 0.00412634880026409 0.011523835132332 0 0.0173059375098329
"tenere" 0.01431229426077 0 0.0350739648022447 0.00384127837744401 0 0.00314653409269689
"tenuit" 0.02862458852154 0 0 0.0192063918872201 0 0.00943960227809068
"totius" 0 0.00807232805941233 0.0412634880026409 0.00128042612581467 0 0
"tuus" 0.08587376556462 0.0121084920891185 0 0.0089629828807027 0.0224517287831163 0.00943960227809068
"uelis" 0 0.0161446561188247 0.00206317440013204 0.00640213062907336 0.0449034575662326 0.0173059375098329
"ueniam" 0 0.0363254762673555 0 0.0140846873839614 0 0.00471980113904534
"uisu" 0 0 0.00412634880026409 0.00512170450325868 0 0.0267455397879236
"usquam" 0 0.0121084920891185 0.0206317440013204 0.00512170450325868 0 0.00943960227809068
"addidit" 0 0 0.00206317440013204 0.0166455396355907 0 0.0125861363707876
"addit" 0 0.00403616402970617 0.00206317440013204 0.0140846873839614 0 0.014159403417136
"adspicit" 0 0 0 0.0281693747679228 0 0
"ales" 0.01431229426077 0 0.00206317440013204 0.0179259657614054 0 0.00943960227809068
"amores" 0.08587376556462 0 0 0.0179259657614054 0 0.00314653409269689
"antiqua" 0 0.00403616402970617 0.00412634880026409 0.00384127837744401 0 0.0251722727415752
"aquai" 0 0 0.0433266624027729 0 0 0.00157326704634845
"arboribus" 0 0.00403616402970617 0.0165053952010563 0.0102434090065174 0 0.00786633523174224
"armenta" 0 0 0.0103158720006602 0.0089629828807027 0 0.0157326704634845
"concita" 0 0 0.0144422208009243 0.0153651135097761 0 0.00471980113904534
"cornu" 0 0.0121084920891185 0 0.0179259657614054 0 0.00786633523174224
"culpa" 0.07156147130385 0.0121084920891185 0.00825269760052817 0.011523835132332 0.0224517287831163 0
"diuis" 0.10018605982539 0 0.0144422208009243 0.00256085225162934 0.0224517287831163 0.00786633523174224
"eum" 0 0 0.0288844416018486 0.00384127837744401 0 0.00786633523174224
"facinus" 0.04293688278231 0.0201808201485308 0 0.0179259657614054 0 0
"figura" 0.01431229426077 0 0.0330107904021127 0.00640213062907336 0 0
"foedere" 0.05724917704308 0.00403616402970617 0.0103158720006602 0.00512170450325868 0.0224517287831163 0.0110128693244391
"frondes" 0 0 0.00412634880026409 0.0204868180130347 0 0.00629306818539379
"gemitu" 0 0.00403616402970617 0.00412634880026409 0.00768255675488803 0 0.0204524716025298
"gentes" 0.01431229426077 0.00403616402970617 0.00825269760052817 0.0089629828807027 0 0.014159403417136
"habenas" 0 0.00403616402970617 0.00206317440013204 0.0128042612581467 0 0.0157326704634845
"haesit" 0 0 0.00206317440013204 0.0102434090065174 0 0.0204524716025298
"iaculum" 0 0.00807232805941233 0 0.0217672441388494 0 0.00471980113904534
"idque" 0 0 0.0123790464007923 0.011523835132332 0 0.0110128693244391
"imperium" 0 0.00807232805941233 0.00618952320039613 0.00256085225162934 0 0.0235990056952267
"intra" 0.01431229426077 0.0282531482079432 0.00412634880026409 0.00640213062907336 0 0.0110128693244391
"ipsam" 0.02862458852154 0.0201808201485308 0.0144422208009243 0.00640213062907336 0 0.00471980113904534
"luminis" 0 0 0.0247580928015845 0.0102434090065174 0 0.00314653409269689
"marte" 0 0 0 0.0128042612581467 0 0.0188792045561814
"mirum" 0.02862458852154 0 0.0247580928015845 0.0102434090065174 0 0
"miserabile" 0.01431229426077 0.024216984178237 0 0.011523835132332 0.0224517287831163 0.00786633523174224
"miserere" 0 0.00807232805941233 0 0.0102434090065174 0 0.0188792045561814
"natam" 0.02862458852154 0.00403616402970617 0 0.0153651135097761 0 0.0110128693244391
"natum" 0 0.00403616402970617 0.00412634880026409 0.0153651135097761 0 0.0110128693244391
"neruis" 0 0 0.0247580928015845 0.0089629828807027 0.0224517287831163 0.00314653409269689
"nullus" 0.01431229426077 0.0443978043267678 0.00412634880026409 0.0089629828807027 0 0.00157326704634845
"num" 0 0 0.00206317440013204 0.0128042612581467 0.0224517287831163 0.0157326704634845
"ocius" 0 0.0201808201485308 0.00412634880026409 0.00256085225162934 0.0673551863493489 0.0157326704634845
"origo" 0 0.00403616402970617 0.0185685696011884 0.011523835132332 0 0.00471980113904534
"pace" 0.01431229426077 0.00807232805941233 0.0103158720006602 0.00640213062907336 0 0.014159403417136
"pati" 0.01431229426077 0.0161446561188247 0.00412634880026409 0.0089629828807027 0 0.0125861363707876
"poterit" 0.02862458852154 0.0121084920891185 0.0247580928015845 0.00640213062907336 0 0
"praecordia" 0 0.0161446561188247 0 0.0140846873839614 0.0449034575662326 0.00786633523174224
"puluere" 0.01431229426077 0.0121084920891185 0 0.00640213062907336 0.0449034575662326 0.0173059375098329
"quidue" 0 0 0.0206317440013204 0.00256085225162934 0 0.0157326704634845
"reuerti" 0 0.0161446561188247 0.0165053952010563 0.00512170450325868 0.0224517287831163 0.00786633523174224
"robore" 0 0.00403616402970617 0.00206317440013204 0.0140846873839614 0 0.014159403417136
"secundo" 0 0.00403616402970617 0.00206317440013204 0.00768255675488803 0.0224517287831163 0.0204524716025298
"sensu" 0 0 0.0433266624027729 0.00128042612581467 0 0
"sicut" 0 0.024216984178237 0.0165053952010563 0.0089629828807027 0 0.00157326704634845
"sonitus" 0 0 0.0330107904021127 0 0 0.00943960227809068
"species" 0 0 0.0309476160019806 0.00640213062907336 0.0224517287831163 0.00157326704634845
"spem" 0 0.00403616402970617 0 0.0140846873839614 0.0224517287831163 0.014159403417136
"supera" 0 0 0.0288844416018486 0.00128042612581467 0 0.0110128693244391
"sustulit" 0.01431229426077 0 0.00412634880026409 0.0140846873839614 0 0.0125861363707876
"tantis" 0.02862458852154 0.0121084920891185 0.0103158720006602 0.0089629828807027 0 0.00786633523174224
"temporis" 0 0.00807232805941233 0.0206317440013204 0.011523835132332 0 0.00157326704634845
"teneri" 0 0.00807232805941233 0.0185685696011884 0.0102434090065174 0 0.00471980113904534
"timor" 0 0.00403616402970617 0.00206317440013204 0.0166455396355907 0.0224517287831163 0.00943960227809068
"transit" 0.01431229426077 0 0.0165053952010563 0.0128042612581467 0 0.00471980113904534
"triste" 0 0.0121084920891185 0.00825269760052817 0.0089629828807027 0.0449034575662326 0.00943960227809068
"tuis" 0 0.0121084920891185 0.00206317440013204 0.0102434090065174 0 0.0157326704634845
"tumultu" 0 0.00807232805941233 0.0123790464007923 0.00128042612581467 0 0.0204524716025298
"turnum" 0 0 0 0 0 0.0346118750196658
"uestes" 0 0 0.00618952320039613 0.0217672441388494 0 0.00314653409269689
"uetus" 0 0.024216984178237 0.00206317440013204 0.0153651135097761 0.0224517287831163 0.00314653409269689
"uirtute" 0 0.00807232805941233 0.00412634880026409 0.0128042612581467 0 0.0125861363707876
"uisum" 0 0 0.00825269760052817 0.0153651135097761 0 0.00943960227809068
"umeros" 0 0.00403616402970617 0.00206317440013204 0.011523835132332 0.0224517287831163 0.0157326704634845
"undae" 0 0 0.00618952320039613 0.0166455396355907 0 0.00943960227809068
"uoluntas" 0 0.00807232805941233 0.0185685696011884 0.00640213062907336 0.0224517287831163 0.00786633523174224
"urbi" 0 0.0161446561188247 0 0.00384127837744401 0.0224517287831163 0.0220257386488783
"vlixes" 0 0.0121084920891185 0 0.0140846873839614 0 0.0125861363707876
"abest" 0 0.00403616402970617 0.00825269760052817 0.0166455396355907 0 0.00471980113904534
"acri" 0 0.00403616402970617 0.0185685696011884 0.00256085225162934 0.0673551863493489 0.00943960227809068
"acris" 0 0.00403616402970617 0.0226949184014525 0.00128042612581467 0 0.0125861363707876
"aliena" 0.01431229426077 0.024216984178237 0.0165053952010563 0.00384127837744401 0 0.00471980113904534
"alius" 0 0.0282531482079432 0.0165053952010563 0.00256085225162934 0.0449034575662326 0.00314653409269689
"amens" 0 0.00403616402970617 0.00206317440013204 0.00640213062907336 0.0224517287831163 0.0204524716025298
"amplius" 0.04293688278231 0.00807232805941233 0.0103158720006602 0.00384127837744401 0 0.0125861363707876
"anchises" 0 0 0 0.00128042612581467 0 0.0314653409269689
"anni" 0 0.00807232805941233 0.0226949184014525 0.00768255675488803 0 0.00314653409269689
"aperto" 0 0.00403616402970617 0.0103158720006602 0.00640213062907336 0.0224517287831163 0.014159403417136
"apta" 0 0 0.0247580928015845 0.011523835132332 0 0
"ara" 0.01431229426077 0.0121084920891185 0 0.0153651135097761 0 0.00786633523174224
"aureus" 0 0.00403616402970617 0.00206317440013204 0.0128042612581467 0 0.014159403417136
"colores" 0.01431229426077 0.00403616402970617 0.0247580928015845 0.00512170450325868 0 0.00471980113904534
"constat" 0 0.00807232805941233 0.0371371392023768 0.00128042612581467 0 0
"crescit" 0 0.0121084920891185 0.0144422208009243 0.011523835132332 0.0449034575662326 0
"crimina" 0 0.0201808201485308 0 0.0153651135097761 0.0224517287831163 0.00471980113904534
"deam" 0 0.0121084920891185 0 0.0192063918872201 0 0.00471980113904534
"dentes" 0 0.00807232805941233 0.00412634880026409 0.0192063918872201 0.0224517287831163 0.00157326704634845
"dixi" 0 0 0.00412634880026409 0.0243280963904788 0 0
"ducis" 0 0.0161446561188247 0 0.00640213062907336 0.0449034575662326 0.0157326704634845
"dulcis" 0.05724917704308 0 0.0144422208009243 0.00128042612581467 0.0449034575662326 0.0110128693244391
"edidit" 0 0 0 0.0217672441388494 0 0.00629306818539379
"ensis" 0 0 0.00206317440013204 0.011523835132332 0.0224517287831163 0.0157326704634845
"extrema" 0.01431229426077 0.00403616402970617 0.00206317440013204 0.00640213062907336 0 0.0204524716025298
"extulit" 0.01431229426077 0.00403616402970617 0 0.00640213062907336 0 0.0220257386488783
"faces" 0 0.00403616402970617 0.00618952320039613 0.0089629828807027 0 0.0157326704634845
"facti" 0 0.0121084920891185 0.00206317440013204 0.011523835132332 0 0.0125861363707876
"factis" 0.02862458852154 0.00807232805941233 0.0123790464007923 0.0102434090065174 0 0.00471980113904534
"facto" 0.01431229426077 0.00807232805941233 0.00206317440013204 0.0166455396355907 0 0.00629306818539379
"fetus" 0.01431229426077 0.00403616402970617 0.0144422208009243 0.0102434090065174 0 0.00629306818539379
"flammam" 0.01431229426077 0 0.0165053952010563 0.00256085225162934 0 0.0157326704634845
"frigore" 0 0.0121084920891185 0.0165053952010563 0.00640213062907336 0 0.00786633523174224
"fulminis" 0 0.00403616402970617 0.0226949184014525 0.00512170450325868 0 0.00786633523174224
"generis" 0 0.00807232805941233 0.00206317440013204 0.0179259657614054 0.0224517287831163 0.00471980113904534
"gens" 0 0.0121084920891185 0.00206317440013204 0.00384127837744401 0 0.0220257386488783
"gigni" 0 0 0.0412634880026409 0 0.0224517287831163 0
"herba" 0 0.00807232805941233 0.00206317440013204 0.0217672441388494 0.0224517287831163 0
"iamdudum" 0 0.00403616402970617 0 0.0128042612581467 0 0.0157326704634845
"imperio" 0.01431229426077 0.0121084920891185 0.00206317440013204 0.00384127837744401 0.0224517287831163 0.0188792045561814
"impetus" 0 0.00403616402970617 0.0165053952010563 0.0102434090065174 0 0.00629306818539379
"impune" 0.02862458852154 0.0121084920891185 0 0.0089629828807027 0.0224517287831163 0.0125861363707876
"incendia" 0.01431229426077 0.0121084920891185 0.00618952320039613 0.00640213062907336 0 0.014159403417136
"incipit" 0 0.0201808201485308 0.00206317440013204 0.00768255675488803 0 0.014159403417136
